model,feature,importance,run_date
IEF_lgbm,bb_bbl,2.0,2025-07-05T18:19:54.359233+00:00
IEF_lgbm,volatility_10,3.0,2025-07-05T18:19:54.359233+00:00
IEF_lgbm,std_5,7.0,2025-07-05T18:19:54.359233+00:00
IEF_lgbm,Volume,15.0,2025-07-05T18:19:54.359233+00:00
IEF_arima,const,0.005937172954971172,2025-07-05T18:19:54.359233+00:00
IEF_arima,ar.L1,0.12863606886222534,2025-07-05T18:19:54.359233+00:00
IEF_arima,sigma2,0.1558773762031677,2025-07-05T18:19:54.359233+00:00
QQQ_linreg,stl_resid,-0.5342437903695083,2025-07-05T18:19:54.359233+00:00
QQQ_linreg,stl_seasonal,-0.7916439942937438,2025-07-05T18:19:54.359233+00:00
QQQ_linreg,close_lag_14,0.08528400496306479,2025-07-05T18:19:54.359233+00:00
QQQ_linreg,stoch_signal,0.060800665670343874,2025-07-05T18:19:54.359233+00:00
QQQ_linreg,sin_quarter,0.012304778918703362,2025-07-05T18:19:54.359233+00:00
QQQ_linreg,std_5,0.4247234051884606,2025-07-05T18:19:54.359233+00:00
QQQ_linreg,dom,-0.013214655704741327,2025-07-05T18:19:54.359233+00:00
QQQ_linreg,macd_diff,0.1193101595923426,2025-07-05T18:19:54.359233+00:00
QQQ_linreg,macd,-0.05632918091154345,2025-07-05T18:19:54.359233+00:00
QQQ_linreg,volatility_5,-0.020835091743433135,2025-07-05T18:19:54.359233+00:00
QQQ_linreg,Volume,-1.4220257025337865e-07,2025-07-05T18:19:54.359233+00:00
QQQ_linreg,ma_50,-0.09126407860218753,2025-07-05T18:19:54.359233+00:00
QQQ_linreg,sin_month,-0.5078422333139113,2025-07-05T18:19:54.359233+00:00
QQQ_rf,stl_resid,0.20695895713053916,2025-07-05T18:19:54.359233+00:00
QQQ_rf,stl_seasonal,0.18902730797535644,2025-07-05T18:19:54.359233+00:00
QQQ_rf,close_lag_14,0.05001319275480713,2025-07-05T18:19:54.359233+00:00
QQQ_rf,stoch_signal,0.05012643795751375,2025-07-05T18:19:54.359233+00:00
QQQ_rf,sin_quarter,0.025752938699668538,2025-07-05T18:19:54.359233+00:00
QQQ_rf,std_5,0.04172717965018083,2025-07-05T18:19:54.359233+00:00
QQQ_rf,dom,0.039385588475536276,2025-07-05T18:19:54.359233+00:00
QQQ_rf,macd_diff,0.11251662927832531,2025-07-05T18:19:54.359233+00:00
QQQ_rf,macd,0.053618992901104244,2025-07-05T18:19:54.359233+00:00
QQQ_rf,volatility_5,0.07235022514369839,2025-07-05T18:19:54.359233+00:00
QQQ_rf,Volume,0.044724928377426636,2025-07-05T18:19:54.359233+00:00
QQQ_rf,ma_50,0.07379337285615051,2025-07-05T18:19:54.359233+00:00
QQQ_rf,sin_month,0.04000424879969258,2025-07-05T18:19:54.359233+00:00
QQQ_xgb,stl_resid,0.14046986401081085,2025-07-05T18:19:54.359233+00:00
QQQ_xgb,stl_seasonal,0.12196771055459976,2025-07-05T18:19:54.359233+00:00
QQQ_xgb,close_lag_14,0.05034783110022545,2025-07-05T18:19:54.359233+00:00
QQQ_xgb,stoch_signal,0.09149757027626038,2025-07-05T18:19:54.359233+00:00
QQQ_xgb,sin_quarter,0.056249599903821945,2025-07-05T18:19:54.359233+00:00
QQQ_xgb,std_5,0.061798468232154846,2025-07-05T18:19:54.359233+00:00
QQQ_xgb,dom,0.046971291303634644,2025-07-05T18:19:54.359233+00:00
QQQ_xgb,macd_diff,0.098875030875206,2025-07-05T18:19:54.359233+00:00
QQQ_xgb,macd,0.060827430337667465,2025-07-05T18:19:54.359233+00:00
QQQ_xgb,volatility_5,0.05624965950846672,2025-07-05T18:19:54.359233+00:00
QQQ_xgb,Volume,0.05757870152592659,2025-07-05T18:19:54.359233+00:00
QQQ_xgb,ma_50,0.0739394873380661,2025-07-05T18:19:54.359233+00:00
QQQ_xgb,sin_month,0.08322729915380478,2025-07-05T18:19:54.359233+00:00
QQQ_lgbm,stl_resid,55.0,2025-07-05T18:19:54.359233+00:00
QQQ_lgbm,stl_seasonal,32.0,2025-07-05T18:19:54.359233+00:00
QQQ_lgbm,close_lag_14,5.0,2025-07-05T18:19:54.359233+00:00
QQQ_lgbm,stoch_signal,5.0,2025-07-05T18:19:54.359233+00:00
QQQ_lgbm,sin_quarter,0.0,2025-07-05T18:19:54.359233+00:00
QQQ_lgbm,std_5,1.0,2025-07-05T18:19:54.359233+00:00
QQQ_lgbm,dom,6.0,2025-07-05T18:19:54.359233+00:00
QQQ_lgbm,macd_diff,10.0,2025-07-05T18:19:54.359233+00:00
QQQ_lgbm,macd,0.0,2025-07-05T18:19:54.359233+00:00
QQQ_lgbm,volatility_5,6.0,2025-07-05T18:19:54.359233+00:00
QQQ_lgbm,Volume,1.0,2025-07-05T18:19:54.359233+00:00
QQQ_lgbm,ma_50,1.0,2025-07-05T18:19:54.359233+00:00
QQQ_lgbm,sin_month,3.0,2025-07-05T18:19:54.359233+00:00
QQQ_arima,const,0.1244242795957534,2025-07-05T18:19:54.359233+00:00
QQQ_arima,ar.L1,-0.08195022660971525,2025-07-05T18:19:54.359233+00:00
QQQ_arima,sigma2,55.24702642866409,2025-07-05T18:19:54.359233+00:00
SPY_linreg,stl_resid,-0.5379996922103927,2025-07-05T18:19:54.359233+00:00
SPY_linreg,stl_seasonal,-0.8276993022852345,2025-07-05T18:19:54.359233+00:00
SPY_linreg,stoch,0.07119600403726618,2025-07-05T18:19:54.359233+00:00
SPY_linreg,ma_50,-0.00024267026260522961,2025-07-05T18:19:54.359233+00:00
SPY_linreg,macd,-0.02174917713962468,2025-07-05T18:19:54.359233+00:00
SPY_linreg,sin_quarter,0.36344769103254737,2025-07-05T18:19:54.359233+00:00
SPY_linreg,std_5,-0.07881712100049154,2025-07-05T18:19:54.359233+00:00
SPY_linreg,sin_month,0.196229562822368,2025-07-05T18:19:54.359233+00:00
SPY_linreg,cos_month,-0.9394880449164458,2025-07-05T18:19:54.359233+00:00
SPY_linreg,dom,0.0661820066009687,2025-07-05T18:19:54.359233+00:00
SPY_linreg,log_return,0.08821011545243732,2025-07-05T18:19:54.359233+00:00
SPY_linreg,std_20,-0.018653848886407365,2025-07-05T18:19:54.359233+00:00
SPY_rf,stl_resid,0.2002391168716066,2025-07-05T18:19:54.359233+00:00
SPY_rf,stl_seasonal,0.23173911939369637,2025-07-05T18:19:54.359233+00:00
SPY_rf,stoch,0.052528041788563413,2025-07-05T18:19:54.359233+00:00
SPY_rf,ma_50,0.014784444673318582,2025-07-05T18:19:54.359233+00:00
SPY_rf,macd,0.1273377262327688,2025-07-05T18:19:54.359233+00:00
SPY_rf,sin_quarter,0.021079798912496048,2025-07-05T18:19:54.359233+00:00
SPY_rf,std_5,0.06242147037349856,2025-07-05T18:19:54.359233+00:00
SPY_rf,sin_month,0.034028995836506454,2025-07-05T18:19:54.359233+00:00
SPY_rf,cos_month,0.09381864675123402,2025-07-05T18:19:54.359233+00:00
SPY_rf,dom,0.034912748675513604,2025-07-05T18:19:54.359233+00:00
SPY_rf,log_return,0.05270716346497271,2025-07-05T18:19:54.359233+00:00
SPY_rf,std_20,0.07440272702582484,2025-07-05T18:19:54.359233+00:00
SPY_xgb,stl_resid,0.11170442402362823,2025-07-05T18:19:54.359233+00:00
SPY_xgb,stl_seasonal,0.10142874717712402,2025-07-05T18:19:54.359233+00:00
SPY_xgb,stoch,0.08406266570091248,2025-07-05T18:19:54.359233+00:00
SPY_xgb,ma_50,0.07048758119344711,2025-07-05T18:19:54.359233+00:00
SPY_xgb,macd,0.08124760538339615,2025-07-05T18:19:54.359233+00:00
SPY_xgb,sin_quarter,0.0746370181441307,2025-07-05T18:19:54.359233+00:00
SPY_xgb,std_5,0.06136609986424446,2025-07-05T18:19:54.359233+00:00
SPY_xgb,sin_month,0.06061530113220215,2025-07-05T18:19:54.359233+00:00
SPY_xgb,cos_month,0.09366528689861298,2025-07-05T18:19:54.359233+00:00
SPY_xgb,dom,0.08630184829235077,2025-07-05T18:19:54.359233+00:00
SPY_xgb,log_return,0.07665080577135086,2025-07-05T18:19:54.359233+00:00
SPY_xgb,std_20,0.09783261269330978,2025-07-05T18:19:54.359233+00:00
SPY_lgbm,stl_resid,138.0,2025-07-05T18:19:54.359233+00:00
SPY_lgbm,stl_seasonal,54.0,2025-07-05T18:19:54.359233+00:00
SPY_lgbm,stoch,39.0,2025-07-05T18:19:54.359233+00:00
SPY_lgbm,ma_50,21.0,2025-07-05T18:19:54.359233+00:00
SPY_lgbm,macd,21.0,2025-07-05T18:19:54.359233+00:00
SPY_lgbm,sin_quarter,17.0,2025-07-05T18:19:54.359233+00:00
SPY_lgbm,std_5,20.0,2025-07-05T18:19:54.359233+00:00
SPY_lgbm,sin_month,1.0,2025-07-05T18:19:54.359233+00:00
SPY_lgbm,cos_month,58.0,2025-07-05T18:19:54.359233+00:00
SPY_lgbm,dom,2.0,2025-07-05T18:19:54.359233+00:00
SPY_lgbm,log_return,25.0,2025-07-05T18:19:54.359233+00:00
SPY_lgbm,std_20,25.0,2025-07-05T18:19:54.359233+00:00
SPY_arima,const,0.12828838053261524,2025-07-05T18:19:54.359233+00:00
SPY_arima,ar.L1,-0.0982043562643287,2025-07-05T18:19:54.359233+00:00
SPY_arima,sigma2,47.09729974334334,2025-07-05T18:19:54.359233+00:00
VNQ_linreg,stl_resid,-0.5348994739803171,2025-07-05T18:19:54.359233+00:00
VNQ_linreg,stl_seasonal,-0.6558173407255761,2025-07-05T18:19:54.359233+00:00
VNQ_linreg,volatility_5,-0.0017158688148881682,2025-07-05T18:19:54.359233+00:00
VNQ_linreg,std_50,0.10676814349048341,2025-07-05T18:19:54.359233+00:00
VNQ_linreg,std_5,-0.09478952348499511,2025-07-05T18:19:54.359233+00:00
VNQ_linreg,macd,-0.038398031905806124,2025-07-05T18:19:54.359233+00:00
VNQ_linreg,sin_month,0.06108730721601929,2025-07-05T18:19:54.359233+00:00
VNQ_linreg,atr,-0.22516265599558943,2025-07-05T18:19:54.359233+00:00
VNQ_linreg,stoch,0.008981832134125746,2025-07-05T18:19:54.359233+00:00
VNQ_linreg,volatility_10,-0.0017802304769237358,2025-07-05T18:19:54.359233+00:00
VNQ_linreg,close_lag_14,0.0017528504099643702,2025-07-05T18:19:54.359233+00:00
VNQ_linreg,sin_quarter,0.06529780011285385,2025-07-05T18:19:54.359233+00:00
VNQ_linreg,bb_width,0.0014365314947633896,2025-07-05T18:19:54.359233+00:00
VNQ_linreg,std_10,-0.01690253405093149,2025-07-05T18:19:54.359233+00:00
VNQ_linreg,Volume,-1.691391608562065e-07,2025-07-05T18:19:54.359233+00:00
VNQ_rf,stl_resid,0.28862552218966936,2025-07-05T18:19:54.359233+00:00
VNQ_rf,stl_seasonal,0.12319293632305565,2025-07-05T18:19:54.359233+00:00
VNQ_rf,volatility_5,0.06740054574200435,2025-07-05T18:19:54.359233+00:00
VNQ_rf,std_50,0.03215133159953474,2025-07-05T18:19:54.359233+00:00
VNQ_rf,std_5,0.046792732706535105,2025-07-05T18:19:54.359233+00:00
VNQ_rf,macd,0.03794507582075582,2025-07-05T18:19:54.359233+00:00
VNQ_rf,sin_month,0.026394482914947386,2025-07-05T18:19:54.359233+00:00
VNQ_rf,atr,0.023846195759859117,2025-07-05T18:19:54.359233+00:00
VNQ_rf,stoch,0.13184483983768974,2025-07-05T18:19:54.359233+00:00
VNQ_rf,volatility_10,0.040188141031599664,2025-07-05T18:19:54.359233+00:00
VNQ_rf,close_lag_14,0.022997674866141703,2025-07-05T18:19:54.359233+00:00
VNQ_rf,sin_quarter,0.045684060672269586,2025-07-05T18:19:54.359233+00:00
VNQ_rf,bb_width,0.04162504865357857,2025-07-05T18:19:54.359233+00:00
VNQ_rf,std_10,0.037124095642095414,2025-07-05T18:19:54.359233+00:00
VNQ_rf,Volume,0.03418731624026405,2025-07-05T18:19:54.359233+00:00
VNQ_xgb,stl_resid,0.10582486540079117,2025-07-05T18:19:54.359233+00:00
VNQ_xgb,stl_seasonal,0.07569102942943573,2025-07-05T18:19:54.359233+00:00
VNQ_xgb,volatility_5,0.08640773594379425,2025-07-05T18:19:54.359233+00:00
VNQ_xgb,std_50,0.06809547543525696,2025-07-05T18:19:54.359233+00:00
VNQ_xgb,std_5,0.06002524867653847,2025-07-05T18:19:54.359233+00:00
VNQ_xgb,macd,0.061642155051231384,2025-07-05T18:19:54.359233+00:00
VNQ_xgb,sin_month,0.042847055941820145,2025-07-05T18:19:54.359233+00:00
VNQ_xgb,atr,0.06070281192660332,2025-07-05T18:19:54.359233+00:00
VNQ_xgb,stoch,0.08317646384239197,2025-07-05T18:19:54.359233+00:00
VNQ_xgb,volatility_10,0.051497604697942734,2025-07-05T18:19:54.359233+00:00
VNQ_xgb,close_lag_14,0.05494057387113571,2025-07-05T18:19:54.359233+00:00
VNQ_xgb,sin_quarter,0.06763622909784317,2025-07-05T18:19:54.359233+00:00
VNQ_xgb,bb_width,0.06321980804204941,2025-07-05T18:19:54.359233+00:00
VNQ_xgb,std_10,0.06861972063779831,2025-07-05T18:19:54.359233+00:00
VNQ_xgb,Volume,0.04967325180768967,2025-07-05T18:19:54.359233+00:00
VNQ_lgbm,stl_resid,65.0,2025-07-05T18:19:54.359233+00:00
VNQ_lgbm,stl_seasonal,32.0,2025-07-05T18:19:54.359233+00:00
VNQ_lgbm,volatility_5,9.0,2025-07-05T18:19:54.359233+00:00
VNQ_lgbm,std_50,13.0,2025-07-05T18:19:54.359233+00:00
VNQ_lgbm,std_5,18.0,2025-07-05T18:19:54.359233+00:00
VNQ_lgbm,macd,12.0,2025-07-05T18:19:54.359233+00:00
VNQ_lgbm,sin_month,9.0,2025-07-05T18:19:54.359233+00:00
VNQ_lgbm,atr,5.0,2025-07-05T18:19:54.359233+00:00
VNQ_lgbm,stoch,34.0,2025-07-05T18:19:54.359233+00:00
VNQ_lgbm,volatility_10,2.0,2025-07-05T18:19:54.359233+00:00
VNQ_lgbm,close_lag_14,1.0,2025-07-05T18:19:54.359233+00:00
VNQ_lgbm,sin_quarter,25.0,2025-07-05T18:19:54.359233+00:00
VNQ_lgbm,bb_width,3.0,2025-07-05T18:19:54.359233+00:00
VNQ_lgbm,std_10,10.0,2025-07-05T18:19:54.359233+00:00
VNQ_lgbm,Volume,8.0,2025-07-05T18:19:54.359233+00:00
VNQ_arima,const,0.01622324119266749,2025-07-05T18:19:54.359233+00:00
VNQ_arima,ar.L1,-0.0625707485907914,2025-07-05T18:19:54.359233+00:00
VNQ_arima,sigma2,1.0297877420467594,2025-07-05T18:19:54.359233+00:00
