model,residual
Top3Ensamble,-0.04424942885934513
rf,-2.7632070831048168
lgbm,-1.3329298488282575
Top3Ensamble,-2.0480684659664803
rf,-0.17577939591024005
lgbm,1.0281383011090384
Top3Ensamble,0.42617945259939916
rf,1.095863543435783
arima,0.9157305816260077
Top3Ensamble,1.0057970625308883
lgbm,-0.3933877856548307
arima,0.2120305232711459
rf,-0.015056233031764066
Top3Ensamble,-0.06547116513847584
lgbm,1.7776988265718288
rf,1.1214182432456283
Top3Ensamble,1.449558534908732
arima,0.155582569667569
xgb,-0.07355612516403198
rf,-0.026152760218842275
Top3Ensamble,0.01862456142823632
xgb,-1.6381437182426453
rf,-0.43088904484925905
Top3Ensamble,-1.0345163815459557
rf,-3.220837171432663
lgbm,-2.97657005568675
Top3Ensamble,-3.0987036135597066
rf,-11.862977430757951
lgbm,-18.896962135087335
arima,-10.912486119861
Top3Ensamble,-13.890808561902134
xgb,0.2324146255850792
linreg,-0.2480659279405586
rf,0.16940218186324785
Top3Ensamble,0.051250293169246675
rf,-5.580376708458402
lgbm,-3.59456113075089
Top3Ensamble,-4.587468919604589
rf,-3.27725199896679
lgbm,-1.7309313127939276
Top3Ensamble,-2.504091655880302
rf,0.048642978880764076
arima,0.015729055747115694
Top3Ensamble,0.03218601731391857
lgbm,-0.977062787958701
arima,-0.7579706974319791
rf,-0.7295872056801471
Top3Ensamble,-0.8215402303569377
lgbm,1.1757858405732478
rf,0.39275342322325457
Top3Ensamble,0.7842696318982547
arima,0.2355844007222636
xgb,0.4546187520027125
rf,0.055029987397965385
Top3Ensamble,0.2484110467076448
xgb,-0.11056875064969063
rf,0.6573756948829725
Top3Ensamble,0.27340347211664096
rf,-2.5863960109528534
lgbm,-2.026593169376781
Top3Ensamble,-2.3064945901648173
rf,-7.961625876927144
lgbm,-10.99831163179988
arima,-6.212504430407989
Top3Ensamble,-8.390813979711652
xgb,-0.09073295816779137
linreg,-0.5511145947127858
rf,-0.05880847653106969
Top3Ensamble,-0.2335520098038586
rf,-2.6544217081466286
lgbm,-1.6239055245686131
Top3Ensamble,-2.139163616357564
rf,-3.698619122517016
lgbm,-3.281290223569158
Top3Ensamble,-3.48995467304303
rf,0.30328528581817693
arima,0.10573302303222931
Top3Ensamble,0.20450915442521023
lgbm,0.6393689464863996
arima,0.8120289973922397
rf,0.52152351166324
Top3Ensamble,0.6576404851806359
lgbm,0.7180360027146762
rf,-0.15229177732567223
Top3Ensamble,0.2828721126945055
arima,0.14558424813436233
xgb,-0.13583014905452728
rf,-0.08763107208166332
Top3Ensamble,-0.025958991000607057
xgb,-0.784964919090271
rf,0.39015503578419697
Top3Ensamble,-0.19740494165302636
rf,-0.924802170744897
lgbm,-0.42614010388311385
Top3Ensamble,-0.6754711373140196
rf,-7.508078492472805
lgbm,-13.67537828567015
arima,-5.722483678454807
Top3Ensamble,-8.96864681886592
xgb,-0.14392996206879616
linreg,-0.5451444669338485
rf,-0.06753355276876505
Top3Ensamble,-0.25220266059048413
rf,-1.839980955481451
lgbm,-0.08494656365178344
Top3Ensamble,-0.9624637595666172
rf,-0.9362791411093667
lgbm,-1.3521244475813319
Top3Ensamble,-1.1442017943453493
rf,-0.16135610559190638
arima,-0.19427002872554056
Top3Ensamble,-0.17781306715872347
lgbm,0.03746288817013976
arima,0.3220273189254499
rf,-0.028661213598994095
Top3Ensamble,0.11027633116552948
lgbm,0.23471752004483193
rf,-0.5804569414703735
Top3Ensamble,-0.17286971071277435
arima,0.07558455331014713
xgb,0.09126843139529583
rf,-0.1300093377490299
Top3Ensamble,0.012281215652141242
xgb,-0.632963553071022
rf,0.32090602990201234
Top3Ensamble,-0.1560287615845013
rf,0.3151765210563724
lgbm,0.9017977373792405
Top3Ensamble,0.6084871292177922
rf,-10.943895435078332
lgbm,-9.59681112525709
arima,-7.702494664782989
Top3Ensamble,-9.414400408372785
xgb,-0.034310732036843206
linreg,-0.3957897429963424
rf,0.05686393826569258
Top3Ensamble,-0.12441217892249767
rf,-3.3738680563994876
lgbm,-1.7385354427029824
Top3Ensamble,-2.556201749551292
rf,-3.2956520683824237
lgbm,-2.079677344331344
Top3Ensamble,-2.687664706356827
rf,1.029517059573564
arima,0.8857318023291612
Top3Ensamble,0.9576244309513555
lgbm,-0.6710688977964097
arima,-0.6979693241409706
rf,-0.9325417231533919
Top3Ensamble,-0.7671933150302621
lgbm,1.1656096491872248
rf,0.32445115631087873
Top3Ensamble,0.7450304027490517
arima,-0.5644167436869232
xgb,-0.8198014348745346
rf,-0.7543878609117449
Top3Ensamble,-0.7128686798243997
xgb,-1.07334811985492
rf,-0.18566015485259157
Top3Ensamble,-0.6295041373537629
rf,-4.174370922692361
lgbm,-3.711418730199057
Top3Ensamble,-3.9428948264457233
rf,-9.199200403788097
lgbm,-10.668294541956016
arima,-5.882487340564239
Top3Ensamble,-8.58332742876945
xgb,-0.3218015506863594
linreg,-0.8874218163797991
rf,-0.17055791154119504
Top3Ensamble,-0.4599270928691226
rf,-7.5875874306805144
lgbm,-8.854324349412764
Top3Ensamble,-8.220955890046639
rf,-6.979733030460466
lgbm,-7.891548990066667
Top3Ensamble,-7.435641010263566
rf,-0.20126866948906752
arima,-0.37427033390136444
Top3Ensamble,-0.2877695016952089
lgbm,1.050529475047675
arima,0.5720273189254499
rf,0.5834711040844098
Top3Ensamble,0.7353426326858497
lgbm,2.1034737861192383
rf,1.471255523551278
Top3Ensamble,1.7873646548352582
arima,0.2055837140767487
xgb,0.2237107716500759
rf,0.0761178153149693
Top3Ensamble,0.1684707670139325
rf,-0.9999176228454587
lgbm,-0.5247206625289209
Top3Ensamble,-0.7623191426871756
lgbm,0.3733577893781259
arima,0.3220311336227013
rf,0.19444880064646952
Top3Ensamble,0.2966125745490942
lgbm,-0.441400758781505
rf,-0.3927147027913165
Top3Ensamble,-0.4170577307864036
arima,-0.124416209629306
xgb,-0.3040848672389984
rf,-0.33192450713615784
Top3Ensamble,-0.2534751946681517
rf,1.6544016801858845
lgbm,1.2311513206125824
Top3Ensamble,1.4427765003991908
lgbm,-0.7787056436775615
arima,-0.3379725284866666
rf,-0.571842712284699
Top3Ensamble,-0.5628402948163114
lgbm,0.24294202779775986
rf,0.041063720740460496
Top3Ensamble,0.14200287426911729
arima,-0.2344168199808685
xgb,-0.3832157924771309
rf,-0.37813918804206637
Top3Ensamble,-0.33192393350001836
xgb,-0.16734948754310608
rf,0.8985566156105875
Top3Ensamble,0.3656035640337407
rf,-3.967558479306149
lgbm,-3.870367211110448
Top3Ensamble,-3.9189628452082843
rf,-5.812603093687187
lgbm,3.581684651040291
arima,2.5274858039670676
Top3Ensamble,0.09885578710668597
xgb,0.4966773986816122
linreg,0.012350828298735905
rf,0.4181511140509997
Top3Ensamble,0.3090597803437731
rf,-0.59499907236318
lgbm,2.7694629604969805
Top3Ensamble,1.0872319440668434
rf,-0.5135992591303875
lgbm,0.64358738129431
Top3Ensamble,0.06499406108196126
rf,-1.04348017135176
arima,-1.1342724701318048
Top3Ensamble,-1.0888763207417895
lgbm,0.6752871703786312
arima,1.0720273189254428
rf,0.44480204985218563
Top3Ensamble,0.7307055130520794
lgbm,-0.9897889310338286
rf,-0.905730195420567
Top3Ensamble,-0.9477595632271942
arima,0.5855847821919831
xgb,0.6372370570898056
rf,0.400272469440754
Top3Ensamble,0.5410314362408535
xgb,-0.6203964948654175
rf,0.32886924601685763
Top3Ensamble,-0.14576362442427637
rf,-2.528234771085721
lgbm,-2.3437250174587234
Top3Ensamble,-2.4359798942722364
rf,2.7736032141249893
lgbm,6.9554302397828565
arima,3.0975236457639994
Top3Ensamble,4.275519033223986
xgb,0.20564781920985808
linreg,0.04820577143541982
rf,0.19926098565646555
Top3Ensamble,0.15103819210055747
rf,-3.4550789503934993
lgbm,1.5987616275083383
Top3Ensamble,-0.9281586614425805
rf,-2.6998036984768987
lgbm,0.24510872362895952
Top3Ensamble,-1.2273474874239128
rf,-0.7089102924875164
arima,-0.6442669769677138
Top3Ensamble,-0.6765886347276364
lgbm,-0.22698019969701733
arima,0.022028081864888804
rf,-0.5638608705053443
Top3Ensamble,-0.25627099611249804
lgbm,-0.7706572615933283
rf,-0.9823593460255609
Top3Ensamble,-0.8765083038094517
arima,-0.2644175066263763
xgb,-0.36662401258945465
rf,-0.48255317475296167
Top3Ensamble,-0.37119823132293206
xgb,-0.5664535164833069
rf,-0.3192861716301465
Top3Ensamble,-0.44286984405673024
rf,-8.742581584708091
lgbm,-7.286320761286362
Top3Ensamble,-8.014451172997184
rf,-4.0877733693294545
lgbm,-2.3969348930166916
arima,-3.8224897819704893
Top3Ensamble,-3.4357326814388784
xgb,-0.4910000562667989
linreg,-0.5038248891246582
rf,-0.18344200494955487
Top3Ensamble,-0.39275565011368485
rf,5.143311119083933
lgbm,7.094368506426349
Top3Ensamble,6.118839812755141
rf,2.5793494260137777
lgbm,3.686074261735257
Top3Ensamble,3.1327118438745174
rf,-0.6598611028983186
arima,-0.7942761322412082
Top3Ensamble,-0.7270686175697705
lgbm,-0.9590831830895894
arima,-0.9179705448440814
rf,-1.1331917276931094
Top3Ensamble,-1.0034151518755934
lgbm,2.292783644428681
rf,1.7210236706820297
Top3Ensamble,2.0069036575553554
arima,0.245584629604096
xgb,0.17696544528007863
rf,0.07755474547994012
Top3Ensamble,0.16670160678803825
xgb,0.25103726983069663
rf,0.3074438009632914
Top3Ensamble,0.279240535396994
rf,-0.45871775972096884
lgbm,-0.8412155405480064
Top3Ensamble,-0.6499666501345018
rf,0.007938876077730583
lgbm,-1.5876919895853803
arima,1.0875138801388857
Top3Ensamble,-0.1640797444562736
xgb,-0.4110058546066142
linreg,-0.5585984897889347
rf,-0.1052021403344412
Top3Ensamble,-0.3582688282433253
rf,-0.8017668870340913
lgbm,3.00675169275587
Top3Ensamble,1.1024924028608893
rf,0.3313303743174174
lgbm,0.8119167344597145
Top3Ensamble,0.5716235543885659
rf,-0.3418713212880249
arima,-0.5142697235497735
Top3Ensamble,-0.4280705224188921
lgbm,0.23193185165823138
arima,0.08202945515591153
rf,0.005118195516409685
Top3Ensamble,0.10635983411018657
lgbm,-1.5803244312531533
rf,-1.3526568652663116
Top3Ensamble,-1.466490648259736
arima,0.08558287484334315
xgb,-0.046741880476478315
rf,-0.12871579347790885
Top3Ensamble,-0.029958266370343267
xgb,-0.7413176670670438
rf,-0.8248363729153994
Top3Ensamble,-0.783077019991218
rf,0.24635307248746585
lgbm,0.8061414360090282
Top3Ensamble,0.5262472542482328
rf,-17.304006056703315
lgbm,-9.089316416108716
arima,-7.272501989001739
Top3Ensamble,-11.221941487271351
xgb,0.05844378098844061
linreg,-0.3895318559461032
rf,0.14462376353094442
Top3Ensamble,-0.06215477047558693
rf,-2.233951542368459
lgbm,0.34945165081580853
Top3Ensamble,-0.9422499457763251
rf,-2.492890844848489
lgbm,0.26030789305195867
Top3Ensamble,-1.1162914758982652
rf,-0.061359745175053604
arima,-0.13426484073727352
Top3Ensamble,-0.09781229295616356
lgbm,-0.8191902657666219
arima,-0.4279688663772916
rf,-0.8264472641992882
Top3Ensamble,-0.6912021321143982
lgbm,-2.9595714358106804
rf,-2.171218616835141
Top3Ensamble,-2.5653950263229106
arima,-0.29441628592324776
xgb,-0.4356637299060786
rf,-0.5093791835117365
Top3Ensamble,-0.41315306644701977
xgb,-0.6367274224758148
rf,0.5292234380265057
Top3Ensamble,-0.05375199222465454
rf,-0.06513708112265704
lgbm,-0.08002075386258412
Top3Ensamble,-0.07257891749262058
rf,-10.766493051473105
lgbm,-0.5045527072971367
arima,-2.4925032097048074
Top3Ensamble,-4.587849656158312
xgb,-0.16287236288189888
linreg,-0.7008203858024729
rf,-0.09236465447213504
Top3Ensamble,-0.3186858010521547
rf,-8.362465636953289
lgbm,-3.3469521810247898
Top3Ensamble,-5.854708908989096
rf,-5.538064845986696
lgbm,-4.050194493058484
Top3Ensamble,-4.79412966952259
rf,-0.07832466015297257
arima,-0.19427002872555477
Top3Ensamble,-0.13629734443927077
lgbm,-0.3617737207740319
arima,-0.24796856120151034
rf,-0.379848607759655
Top3Ensamble,-0.3298636299117348
lgbm,-2.335183810408182
rf,-2.3759307960995173
Top3Ensamble,-2.355557303253846
arima,-1.234416819980865
xgb,-1.386910200119015
rf,-1.3701526396517352
Top3Ensamble,-1.330493219917205
xgb,-0.18538279831410875
rf,-0.10373610521389764
Top3Ensamble,-0.1445594517639961
rf,0.7297226149873381
lgbm,1.3368620418702335
Top3Ensamble,1.0332923284287858
rf,-9.92756222070227
lgbm,-0.21523070003331668
arima,-1.7724714714236143
Top3Ensamble,-3.9717547973863816
xgb,0.18676117062570086
linreg,-0.01631016028274246
rf,0.2996283222474432
Top3Ensamble,0.15669311086345772
rf,1.9865540303746911
lgbm,3.2335062304802022
Top3Ensamble,2.6100301304275035
rf,-1.2077282536321263
lgbm,1.1635490300751599
Top3Ensamble,-0.02208961177848323
rf,-0.8464039228079656
arima,-0.8042706390771173
Top3Ensamble,-0.8253372809425343
lgbm,1.0151379055841474
arima,0.9320279292770053
rf,0.6364915702281237
Top3Ensamble,0.8612191350297564
lgbm,-0.745682884545964
rf,-0.6207185790559038
Top3Ensamble,-0.6832007318009374
arima,0.6355840192525193
xgb,0.3216969072818685
rf,0.44505605918752167
Top3Ensamble,0.46744566190730197
xgb,0.30101630091668596
rf,1.1718079229356562
Top3Ensamble,0.7364121119261711
rf,1.06061539464406
lgbm,1.4703461587723154
Top3Ensamble,1.2654807767081877
rf,2.935543747002953
lgbm,2.1100801997453686
arima,4.437489466076499
Top3Ensamble,3.161037804274997
xgb,-0.2453977167606496
linreg,-0.5690989071359382
rf,-0.2633393648115998
Top3Ensamble,-0.3592786629027387
rf,-2.122169804087207
lgbm,-2.3458770456619504
Top3Ensamble,-2.234023424874522
rf,1.2347880559760824
lgbm,2.6486398766573984
Top3Ensamble,1.9417139663166836
rf,0.7661608291863615
arima,0.8557330230322577
Top3Ensamble,0.8109469261093096
lgbm,-0.1457319279103757
arima,-0.15797222331088534
rf,-0.1994414225591754
Top3Ensamble,-0.16771519126015022
lgbm,1.439456814677591
rf,1.6136203544639827
Top3Ensamble,1.5265385845707868
arima,-0.14441666739297432
xgb,-0.3028393387794388
rf,-0.32432048961442916
Top3Ensamble,-0.2571921652622784
xgb,-0.9474376440048289
rf,-0.5216739483549517
Top3Ensamble,-0.7345557961798903
rf,3.593921579644501
lgbm,3.7061780666641084
Top3Ensamble,3.6500498231542906
rf,-13.023438178096512
lgbm,-4.084449549217993
arima,-3.9324751335329893
Top3Ensamble,-7.013454286949184
xgb,0.08686873316767674
linreg,-0.18454702401071188
rf,0.018075447115066368
Top3Ensamble,-0.026534281242660995
rf,-7.133728338943683
lgbm,-6.692171396208209
Top3Ensamble,-6.91294986757589
rf,-5.485337131867254
lgbm,-4.335214124591403
Top3Ensamble,-4.9102756282293285
rf,-1.0519449650166166
arima,-0.6642712494286798
Top3Ensamble,-0.8581081072226482
lgbm,-1.516425923534058
arima,-1.587968713789401
rf,-1.7299782298581476
Top3Ensamble,-1.6114576223938641
lgbm,-0.42040941290689204
rf,-0.13417371929389077
Top3Ensamble,-0.27729156610038785
arima,-0.4544161333353607
xgb,-0.6482946574687958
rf,-0.6782306812351173
Top3Ensamble,-0.593647157346421
xgb,-0.8187457472085953
rf,-1.126115053276159
Top3Ensamble,-0.9724304002423807
rf,-3.116798540980625
lgbm,-2.6347440951907686
Top3Ensamble,-2.8757713180856967
rf,-10.456844531263926
lgbm,-10.601278880800976
arima,-9.992503209704807
Top3Ensamble,-10.350208873923236
xgb,-0.5213194787502431
linreg,-0.8882419583539445
rf,-0.2291683940142093
Top3Ensamble,-0.5462432770394514
rf,-6.286772871583821
lgbm,-3.0370710844221094
Top3Ensamble,-4.661921978002965
rf,-5.433518505393749
lgbm,-3.2411045532525122
Top3Ensamble,-4.337311529323188
rf,-0.625738199109577
arima,-0.21427430118649227
Top3Ensamble,-0.4200062501480346
lgbm,-0.1721463308629012
arima,0.07202731892544278
rf,-0.2535596895915191
Top3Ensamble,-0.11789290050966628
lgbm,-0.6986452011397333
xgb,-0.451382651925087
arima,-0.6595971714790139
Top3Ensamble,-0.603208341514609
arima,0.24723602111713916
rf,0.24715034981803186
Top3Ensamble,0.24719318546758728
arima,0.1967432229237147
rf,0.1420291281503907
Top3Ensamble,0.16938617553704916
rf,0.1636808651715853
xgb,1.1067837476730347
Top3Ensamble,0.6352323064223242
rf,3.9255031623259242
xgb,2.5771623831242323
arima,2.72648580162155
Top3Ensamble,3.0763837823572544
rf,0.31738787260580636
lgbm,0.40836921082591005
arima,0.34320267167372265
Top3Ensamble,0.3563199183684702
xgb,4.112999081611633
rf,4.36323684910883
lgbm,7.090816246987515
Top3Ensamble,5.189017392569326
rf,3.528891607622427
xgb,3.4685243368148804
arima,6.746612019331906
Top3Ensamble,4.5813426545897755
rf,0.36516020292589246
xgb,0.3875294625759125
lgbm,0.6622409689740181
Top3Ensamble,0.4716435448252696
rf,-0.13102885697534816
xgb,0.014643199741847468
Top3Ensamble,-0.0581928286167539
lgbm,0.9158341656712423
xgb,1.333946354687214
arima,1.1804029811088697
Top3Ensamble,1.1433945004891086
arima,0.40723777587787424
rf,0.22285960985932363
Top3Ensamble,0.3150486928686007
arima,-0.19325998142199552
rf,0.49611260909228605
Top3Ensamble,0.15142631383514527
rf,3.4803786646384083
xgb,3.8408294916152954
Top3Ensamble,3.660604078126852
rf,0.35501697559681133
xgb,-1.2984011173247723
arima,-0.14353983314407515
Top3Ensamble,-0.3623079916239931
rf,0.055607105825842496
lgbm,0.026039092325447655
arima,0.12320145097058344
Top3Ensamble,0.0682825497072912
xgb,1.3274539709091187
rf,1.7441579206397364
lgbm,-0.2794767513611305
Top3Ensamble,0.9307117133959082
rf,-0.12225358855084778
xgb,-0.16023695468902588
arima,2.4965509841756557
Top3Ensamble,0.7380201469786698
rf,-0.5400560375272647
xgb,-0.38516415655612946
lgbm,-0.12119545056627601
Top3Ensamble,-0.34880521488322813
rf,1.0070998617592863
xgb,1.4946067333221364
Top3Ensamble,1.2508532975407078
lgbm,-0.18317991690974367
xgb,0.44580457732081413
arima,0.46040176040574465
Top3Ensamble,0.241008806938936
arima,0.11723686035052694
rf,-0.0579139635124335
Top3Ensamble,0.029661448419048497
arima,0.1667406289295741
rf,0.8614572101143452
Top3Ensamble,0.5140989195219632
rf,-0.5150459273866943
xgb,-0.8006141185760498
Top3Ensamble,-0.6578300229813863
rf,18.141053816773194
xgb,16.022565364837646
arima,18.286452842637175
Top3Ensamble,17.483357341415967
rf,-0.20877266173467035
lgbm,-0.32503827131594676
arima,-0.1167964127989336
Top3Ensamble,-0.2168691152831883
xgb,2.7898445278406143
rf,2.291480807186872
lgbm,2.5905098459627425
Top3Ensamble,2.5572783936634096
rf,2.0907407206599373
xgb,1.3839370012283325
arima,4.116607136519406
Top3Ensamble,2.530428286135816
rf,-0.18574588782819035
xgb,-0.35004083812236786
lgbm,0.2189579140240312
Top3Ensamble,-0.105609603975509
rf,0.1737331167818965
xgb,0.6131981015205383
Top3Ensamble,0.39346560915121387
lgbm,-1.1706230254482577
xgb,-0.6600031554698944
arima,-0.47960068100050535
Top3Ensamble,-0.7700756206395525
arima,0.037235029295846545
rf,-0.05076395137286838
Top3Ensamble,-0.006764461038503811
arima,-0.08325555637316029
rf,0.6114610248116108
Top3Ensamble,0.2641027342192146
rf,-1.8946195731010391
xgb,-2.195624351501465
Top3Ensamble,-2.045121962301266
rf,-0.9319961345187266
xgb,-2.0369794368744465
arima,1.856490684433993
Top3Ensamble,-0.3708282956530411
rf,-0.27762049637441066
lgbm,-0.3713998404548988
arima,-0.2267970231504961
Top3Ensamble,-0.29193911999327327
xgb,-1.0110036730766296
rf,-0.8210029933245551
lgbm,0.4524064765980711
Top3Ensamble,-0.4598667299343333
rf,-2.2105568394250668
xgb,-3.580114483833313
arima,-0.7633977462930943
Top3Ensamble,-2.1846896898505292
rf,-1.0443583153273153
xgb,-0.5211829170584679
lgbm,0.050410489832756866
Top3Ensamble,-0.5050435808510088
rf,-0.026184177264298114
xgb,0.29776549339294434
Top3Ensamble,0.1357906580643231
lgbm,-0.7618883033552137
xgb,-0.7452485524117947
arima,-0.7395990025337085
Top3Ensamble,-0.7489119527669104
arima,-0.1427633685313019
rf,-0.2962074196532605
Top3Ensamble,-0.21948539409228118
arima,-0.273261812476683
rf,0.4214547687080952
Top3Ensamble,0.07409647811570608
rf,-1.1635733560294454
xgb,-1.7741456031799316
Top3Ensamble,-1.4688594796047028
rf,-7.982313717788884
xgb,-8.361272096633911
arima,-5.263534950331575
Top3Ensamble,-7.202373588251476
rf,0.009431925416265585
lgbm,0.05100411773806002
arima,0.06320389237684765
Top3Ensamble,0.04121331184370547
xgb,-2.454469084739685
rf,-1.5692156134613242
lgbm,-0.7662997142086851
Top3Ensamble,-1.5966614708032694
rf,-2.9006069044588685
xgb,-4.244836688041687
arima,-1.4734197189493443
Top3Ensamble,-2.8729544371499287
rf,-0.275938931229021
xgb,0.6477929353713989
lgbm,0.7965067924444895
Top3Ensamble,0.38945359886228914
rf,-0.1322416265630011
xgb,-0.007926255464553833
Top3Ensamble,-0.07008394101377746
lgbm,-0.01600120546069661
xgb,0.4531654417514801
arima,0.7404043543998853
Top3Ensamble,0.39252286356355626
arima,-0.08276199524028627
rf,-0.3066834681959598
Top3Ensamble,-0.19472273171812304
arima,-0.26325586154894864
rf,0.4963846647283887
Top3Ensamble,0.11656440158972003
rf,-0.3254811904903363
xgb,-0.7298478186130524
Top3Ensamble,-0.5276645045516943
rf,-10.309731206228719
xgb,-10.563093543052673
arima,-9.06355326087845
Top3Ensamble,-9.978792670053224
rf,0.04705628024140651
lgbm,-0.11914015836484282
arima,0.12320145097058344
Top3Ensamble,0.017039190949049043
xgb,-1.26693856716156
rf,-1.5413760289960692
lgbm,0.44609572285685317
Top3Ensamble,-0.7874062911002966
rf,-5.016079797607858
xgb,-5.6760231256484985
arima,-2.5834050705118443
Top3Ensamble,-4.425169331256029
rf,0.16397306713872695
xgb,0.5475718975067139
lgbm,0.6929511147157257
Top3Ensamble,0.46816535978705076
rf,-0.22773425111393664
xgb,-0.12234766036272049
Top3Ensamble,-0.175040955738325
lgbm,-0.9747835746979021
xgb,-1.1041752696037292
arima,-0.5895974766548022
Top3Ensamble,-0.8895187736521493
arima,-0.06276153747661795
rf,-0.3111470711446529
Top3Ensamble,-0.18695430431063187
arima,-0.4932592184825424
rf,0.23882637221161218
Top3Ensamble,-0.1272164231354651
rf,-1.3774555643580015
xgb,0.027026891708374023
Top3Ensamble,-0.6752143363248138
rf,-1.3700808125261688
xgb,-2.142718315124455
arima,-0.3035129776752683
Top3Ensamble,-1.2721040351086117
rf,0.49697621910179635
lgbm,0.3953833650815284
arima,0.5532017561464073
Top3Ensamble,0.4818537801099012
xgb,-7.091175377368927
rf,-7.4310506436528385
lgbm,-10.684780700588362
Top3Ensamble,-8.402335573870005
rf,-5.02084855173257
xgb,-5.753289699554443
arima,-2.4634709884805943
Top3Ensamble,-4.412536413255907
rf,0.36691911646698827
xgb,0.36465078964829445
lgbm,0.2699408349219965
Top3Ensamble,0.3338369136790931
rf,-0.1465454944007618
xgb,-0.06033489853143692
Top3Ensamble,-0.10344019646609581
lgbm,-1.0443284979701204
xgb,-1.1082008071243763
arima,-1.1795976292426928
Top3Ensamble,-1.1107089781123989
arima,-0.7427637500010285
rf,-0.9409819843151688
Top3Ensamble,-0.8418728671580986
arima,-0.573261049537237
rf,0.21391548486558776
Top3Ensamble,-0.17967278233582817
rf,-4.789720392548617
xgb,-5.308324098587036
Top3Ensamble,-5.049022245567812
rf,-0.26176334254438416
xgb,-1.616006851196346
arima,0.866469932480868
Top3Ensamble,-0.33710008708663963
rf,-0.24552722568614627
lgbm,-0.44507807475886807
arima,-0.2267970231504819
Top3Ensamble,-0.3058007745318463
xgb,-7.5289705991744995
rf,-7.234321865447441
lgbm,-4.153538615563093
Top3Ensamble,-6.305610360061678
rf,-5.875530141002855
xgb,-5.113707892596722
arima,-3.4133611251993443
Top3Ensamble,-4.800866386266307
rf,0.07028462252895906
xgb,0.5257531851530075
lgbm,0.7285418861029314
Top3Ensamble,0.4415265645949802
rf,-1.0451506830769333
xgb,-0.9660318717360425
Top3Ensamble,-1.005591277406495
lgbm,0.32874211044514823
xgb,0.27119507640600204
arima,0.16040252334519778
Top3Ensamble,0.25344657006544935
arima,0.5772359448231938
rf,0.5517710315837547
Top3Ensamble,0.5645034882034743
arima,0.40674230739637096
rf,1.0318201021161997
Top3Ensamble,0.7192812047562853
rf,2.729656432306939
xgb,2.0192647874355316
Top3Ensamble,2.374460609871221
rf,-5.454368493631023
xgb,-5.2109925746917725
arima,-3.253525184706575
Top3Ensamble,-4.639628751009752
rf,0.017391697591548905
lgbm,-0.026398823402573157
arima,0.04320724931042719
Top3Ensamble,0.011400041166467645
xgb,11.791967779397964
rf,12.112334545860676
lgbm,14.893558602074222
Top3Ensamble,12.932620309110916
rf,7.43833844382732
xgb,7.132756322622299
arima,9.126555866988156
Top3Ensamble,7.8992168778125915
rf,-0.8692924156135575
xgb,-0.5124260783195496
lgbm,-0.02732416907240065
Top3Ensamble,-0.4696808876685026
rf,1.234352466167941
xgb,1.2035150527954102
Top3Ensamble,1.218933759481672
lgbm,0.8598213713988514
xgb,0.6981750614941049
arima,0.620401607817854
Top3Ensamble,0.7261326802369368
arima,0.34723640258684796
rf,0.1512002453695942
Top3Ensamble,0.24921832397822286
arima,1.1267435280994889
